지점,지점명,일시,평균 전운량(1/10),평균 중하층운량(1/10)
115,울릉도,2022-11-21,3.4,1
285,합천,2022-11-21,6.4,3.8
258,보성군,2022-11-21,8,1.4
169,흑산도,2022-11-21,6.8,0
271,봉화,2022-11-21,5,3.8
217,정선군,2022-11-21,5.4,2.4
273,문경,2022-11-21,4.4,2
112,인천,2022-11-21,6.3,4
121,영월,2022-11-21,4.3,2.8
189,서귀포,2022-11-21,4.9,1.8
248,장수,2022-11-21,6.3,3.3
168,여수,2022-11-21,5.5,0.8
101,춘천,2022-11-21,5.3,1.4
262,고흥,2022-11-21,6.4,2.4
261,해남,2022-11-21,7.5,5.3
238,금산,2022-11-21,5.4,1.8
156,광주,2022-11-21,5.5,1.1
106,동해,2022-11-21,4.9,1.4
221,제천,2022-11-21,4.5,1.1
201,강화,2022-11-21,5.8,3.3
262,고흥,2022-11-22,9.4,6.9
192,진주,2022-11-22,10,9.4
244,임실,2022-11-22,10,7.1
159,부산,2022-11-22,9.4,6.3
277,영덕,2022-11-22,9.4,6.6
245,정읍,2022-11-22,10,5.4
184,제주,2022-11-22,9.6,7.3
235,보령,2022-11-22,9.5,9
99,파주,2022-11-22,8.6,7
130,울진,2022-11-22,8.5,5
259,강진군,2022-11-22,9.6,3
238,금산,2022-11-22,9.8,7.6
104,북강릉,2022-11-22,7.9,3.9
112,인천,2022-11-22,8.8,3.9
98,동두천,2022-11-22,8.8,6.4
131,청주,2022-11-22,9,4.9
271,봉화,2022-11-22,9.8,4.6
266,광양시,2022-11-22,10,6
247,남원,2022-11-22,10,5.9
263,의령군,2022-11-22,9.9,5.9
232,천안,2022-11-22,9.4,5.1
138,포항,2022-11-22,9.6,7.1
253,김해시,2022-11-22,9.5,5.4
135,추풍령,2022-11-22,9.5,5.8
284,거창,2022-11-22,9.8,4.3
243,부안,2022-11-22,10,4.1
289,산청,2022-11-22,9.9,4.3
236,부여,2022-11-22,9.5,4.5
239,세종,2022-11-22,9.3,5.9
137,상주,2022-11-22,9.3,6.5
276,청송군,2022-11-22,9.8,2
254,순창군,2022-11-22,10,2.4
278,의성,2022-11-22,9.5,4.8
202,양평,2022-11-22,8.4,6.6
252,영광군,2022-11-22,9.9,0.6
281,영천,2022-11-22,9.8,5.4
127,충주,2022-11-22,9.8,8.4
261,해남,2022-11-22,9.4,6.4
273,문경,2022-11-22,9.1,2.9
146,전주,2022-11-22,9.8,5.5
162,통영,2022-11-22,8.5,5.4
255,북창원,2022-11-22,9.8,3
106,동해,2022-11-22,7.9,3.6
201,강화,2022-11-22,8.6,4.1
221,제천,2022-11-22,9.6,2.8
156,광주,2022-11-22,10,7.9
257,양산시,2022-11-22,9.5,4.9
168,여수,2022-11-22,9.9,9.1
203,이천,2022-11-22,9,4.9
258,보성군,2022-11-22,9.6,4.5
264,함양군,2022-11-22,9.9,2.3
101,춘천,2022-11-22,9.3,1.4
260,장흥,2022-11-22,9.5,7.8
114,원주,2022-11-22,9,2.3
248,장수,2022-11-22,10,7
285,합천,2022-11-22,9.8,2.1
155,창원,2022-11-22,9.8,7
189,서귀포,2022-11-22,9.9,4.8
169,흑산도,2022-11-22,10,6.5
129,서산,2022-11-22,9.4,6.9
121,영월,2022-11-22,9.1,8.4
136,안동,2022-11-22,9.3,6.4
105,강릉,2022-11-22,8.3,3.8
288,밀양,2022-11-22,9.9,7
108,서울,2022-11-22,8.8,4.5
102,백령도,2022-11-22,8.6,4.5
165,목포,2022-11-22,10,8
119,수원,2022-11-22,9.1,4
279,구미,2022-11-22,9.8,0
212,홍천,2022-11-22,9.4,6.9
217,정선군,2022-11-22,8.9,2.3
251,고창군,2022-11-22,10,6.4
188,성산,2022-11-22,8.8,6
172,고창,2022-11-22,10,0.3
143,대구,2022-11-22,9.9,7
185,고산,2022-11-22,9.5,6
177,홍성,2022-11-22,9.6,4
294,거제,2022-11-22,9.9,8
90,속초,2022-11-22,8.3,4.8
140,군산,2022-11-22,9.8,8
174,순천,2022-11-22,10,4.6
226,보은,2022-11-22,9.3,5.8
295,남해,2022-11-22,9.9,7.1
95,철원,2022-11-22,9.3,5.5
100,대관령,2022-11-22,8.4,7.4
272,영주,2022-11-22,9.5,5.3
152,울산,2022-11-22,9.6,7.4
283,경주시,2022-11-22,10,6.3
211,인제,2022-11-22,8.8,3
216,태백,2022-11-22,8.9,4.3
93,북춘천,2022-11-22,9.5,7.1
170,완도,2022-11-22,9.4,3
268,진도군,2022-11-22,10,6.9
133,대전,2022-11-22,9.5,5.6
115,울릉도,2022-11-22,9.3,7.9
281,영천,2022-11-23,5.6,3.9
101,춘천,2022-11-23,4.1,1.4
185,고산,2022-11-23,6.4,4.4
278,의성,2022-11-23,4.8,3.8
259,강진군,2022-11-23,5.5,1.5
284,거창,2022-11-23,4.8,3.6
277,영덕,2022-11-23,5.3,4.5
168,여수,2022-11-23,3.8,2.3
260,장흥,2022-11-23,5.4,3.4
295,남해,2022-11-23,4.3,2.4
262,고흥,2022-11-23,5.3,2.3
272,영주,2022-11-23,5.1,4
140,군산,2022-11-23,3.8,2
268,진도군,2022-11-23,5.5,3.5
131,청주,2022-11-23,3.9,3.9
226,보은,2022-11-23,4.8,3.3
112,인천,2022-11-23,3.1,1.3
239,세종,2022-11-23,3.5,1.6
283,경주시,2022-11-23,6,4.8
165,목포,2022-11-23,4.9,2.1
138,포항,2022-11-23,5.5,4.8
93,북춘천,2022-11-23,4.4,3.5
212,홍천,2022-11-23,4.3,1.9
172,고창,2022-11-23,5.3,0.9
236,부여,2022-11-23,3.4,2.3
273,문경,2022-11-23,5.1,2.6
248,장수,2022-11-23,6,3.5
104,북강릉,2022-11-23,8,7.1
121,영월,2022-11-23,5.5,4.9
119,수원,2022-11-23,3.3,1.5
247,남원,2022-11-23,4.8,2.9
238,금산,2022-11-23,4.5,1.6
95,철원,2022-11-23,3.9,3.6
254,순창군,2022-11-23,5.3,2.8
189,서귀포,2022-11-23,6.5,3.9
289,산청,2022-11-23,5,3.4
127,충주,2022-11-23,4.4,2.9
264,함양군,2022-11-23,5.4,1.9
261,해남,2022-11-23,5.8,2.9
201,강화,2022-11-23,3,2.1
137,상주,2022-11-23,5,3.6
276,청송군,2022-11-23,4.9,1.8
235,보령,2022-11-23,2.9,1.3
202,양평,2022-11-23,3.6,2.8
255,북창원,2022-11-23,4.6,1.8
159,부산,2022-11-23,4.1,3.1
245,정읍,2022-11-23,5.1,2.5
105,강릉,2022-11-23,7.9,4.3
244,임실,2022-11-23,5.8,3.5
192,진주,2022-11-23,4.5,4
152,울산,2022-11-23,5.4,4.3
115,울릉도,2022-11-23,8.6,6.8
211,인제,2022-11-23,4.9,4.4
216,태백,2022-11-23,6.3,4.9
99,파주,2022-11-23,3.1,2.9
170,완도,2022-11-23,5.1,2.1
133,대전,2022-11-23,3.4,3.4
217,정선군,2022-11-23,5.6,1.8
102,백령도,2022-11-23,4.3,3.9
98,동두천,2022-11-23,3.1,2.8
279,구미,2022-11-23,5,0
108,서울,2022-11-23,3.3,1.9
251,고창군,2022-11-23,4.8,2.4
143,대구,2022-11-23,4.5,3.1
294,거제,2022-11-23,4.9,2.8
184,제주,2022-11-23,6.1,4.5
177,홍성,2022-11-23,4,3.1
90,속초,2022-11-23,5.8,3.6
174,순천,2022-11-23,4.9,1.9
203,이천,2022-11-23,3.5,2.9
100,대관령,2022-11-23,7.8,5.1
243,부안,2022-11-23,4.6,2.5
252,영광군,2022-11-23,5,0.1
136,안동,2022-11-23,4.3,3.4
266,광양시,2022-11-23,5.3,2.1
271,봉화,2022-11-23,5.4,1.8
114,원주,2022-11-23,5.4,2
285,합천,2022-11-23,4.6,2.5
188,성산,2022-11-23,6,4.8
221,제천,2022-11-23,5.1,1.8
155,창원,2022-11-23,4.4,3.9
257,양산시,2022-11-23,5.1,1.6
169,흑산도,2022-11-23,4.4,2.1
129,서산,2022-11-23,2.4,1
156,광주,2022-11-23,4.5,2.4
288,밀양,2022-11-23,5.6,4.3
258,보성군,2022-11-23,4.6,2
162,통영,2022-11-23,4.1,1.9
135,추풍령,2022-11-23,4.1,3.8
232,천안,2022-11-23,4.3,2
106,동해,2022-11-23,7.6,3.8
253,김해시,2022-11-23,5,2.3
263,의령군,2022-11-23,4.9,2.6
146,전주,2022-11-23,4.1,1.4
130,울진,2022-11-23,5.9,3.5
140,군산,2022-11-24,5,3.6
98,동두천,2022-11-24,5.4,3.4
133,대전,2022-11-24,3.4,0.1
281,영천,2022-11-24,3.9,0.5
177,홍성,2022-11-24,3.6,0.9
172,고창,2022-11-24,5,0.1
272,영주,2022-11-24,4.1,0.6
257,양산시,2022-11-24,4,0.5
203,이천,2022-11-24,3.9,1.3
260,장흥,2022-11-24,3.9,2.9
130,울진,2022-11-24,4.1,2.1
102,백령도,2022-11-24,6.4,6.4
266,광양시,2022-11-24,3.9,0.8
247,남원,2022-11-24,4.3,3.4
170,완도,2022-11-24,3.1,1.8
288,밀양,2022-11-24,5.1,4.3
239,세종,2022-11-24,4.6,1.5
127,충주,2022-11-24,3.6,3.6
104,북강릉,2022-11-24,2.8,0.6
162,통영,2022-11-24,3.8,2.9
105,강릉,2022-11-24,2.9,1.1
114,원주,2022-11-24,4,0.8
245,정읍,2022-11-24,5.8,3.4
255,북창원,2022-11-24,4.1,0.1
99,파주,2022-11-24,7.4,5.9
259,강진군,2022-11-24,3.8,0.1
93,북춘천,2022-11-24,2.9,0
121,영월,2022-11-24,4,4
155,창원,2022-11-24,3.6,0
276,청송군,2022-11-24,4.6,3.1
137,상주,2022-11-24,4.3,2.9
243,부안,2022-11-24,4.8,0.3
135,추풍령,2022-11-24,3.5,1.4
253,김해시,2022-11-24,4.1,0.4
263,의령군,2022-11-24,4.1,0.3
202,양평,2022-11-24,3.5,2.1
232,천안,2022-11-24,3.5,2.6
129,서산,2022-11-24,3.9,2.4
169,흑산도,2022-11-24,4,1.4
285,합천,2022-11-24,4.8,1.1
136,안동,2022-11-24,4.5,2.5
156,광주,2022-11-24,4.3,0
258,보성군,2022-11-24,4,1.9
146,전주,2022-11-24,4.1,0
159,부산,2022-11-24,3.8,0
252,영광군,2022-11-24,5.6,0
192,진주,2022-11-24,3.8,3.8
261,해남,2022-11-24,3.6,1.9
174,순천,2022-11-24,4,2
184,제주,2022-11-24,2.9,1.4
294,거제,2022-11-24,3.6,1.9
143,대구,2022-11-24,3.3,1
251,고창군,2022-11-24,5.6,1.3
108,서울,2022-11-24,3.4,1.4
279,구미,2022-11-24,4,0
244,임실,2022-11-24,4.4,1.6
217,정선군,2022-11-24,4,3.4
100,대관령,2022-11-24,3.3,3.3
289,산청,2022-11-24,4.5,0.3
216,태백,2022-11-24,4,2.1
211,인제,2022-11-24,3.1,3.1
115,울릉도,2022-11-24,6.1,5.5
271,봉화,2022-11-24,4.3,3.1
221,제천,2022-11-24,4,0
188,성산,2022-11-24,1.8,0.9
90,속초,2022-11-24,2.6,1.4
254,순창군,2022-11-24,4.5,0
106,동해,2022-11-24,3.5,1.1
277,영덕,2022-11-24,3.4,0.9
264,함양군,2022-11-24,4,0.1
278,의성,2022-11-24,4.5,1.3
131,청주,2022-11-24,4.6,0
283,경주시,2022-11-24,3.5,0.3
212,홍천,2022-11-24,2.8,0
165,목포,2022-11-24,3.6,0.3
95,철원,2022-11-24,3.1,1.3
119,수원,2022-11-24,3.1,0
185,고산,2022-11-24,2.3,2
152,울산,2022-11-24,3.3,0.1
226,보은,2022-11-24,4.5,0.1
295,남해,2022-11-24,3.6,0.3
236,부여,2022-11-24,3.9,0
284,거창,2022-11-24,4.4,2
268,진도군,2022-11-24,3,1.5
101,춘천,2022-11-24,3,1.4
273,문경,2022-11-24,4.3,0.1
238,금산,2022-11-24,4.6,2
262,고흥,2022-11-24,3.6,3.3
138,포항,2022-11-24,3.3,0
201,강화,2022-11-24,6.1,2.8
189,서귀포,2022-11-24,1.6,0.1
248,장수,2022-11-24,4.5,2.3
168,여수,2022-11-24,3.5,0
112,인천,2022-11-24,4,1.5
155,창원,2022-11-25,2,0
99,파주,2022-11-25,6.5,5.3
177,홍성,2022-11-25,3.6,1.8
261,해남,2022-11-25,5.9,1.6
112,인천,2022-11-25,3.4,2.4
260,장흥,2022-11-25,2.4,2
201,강화,2022-11-25,6.5,5.4
283,경주시,2022-11-25,2.6,0
244,임실,2022-11-25,4.6,0.5
232,천안,2022-11-25,3.1,0.9
217,정선군,2022-11-25,2.3,0.8
278,의성,2022-11-25,3.5,0.5
289,산청,2022-11-25,2.6,0
121,영월,2022-11-25,2.8,2
114,원주,2022-11-25,2,0.3
252,영광군,2022-11-25,3.6,0
168,여수,2022-11-25,3,0.4
136,안동,2022-11-25,6.4,3.8
285,합천,2022-11-25,2.6,0.1
165,목포,2022-11-25,3.3,0
100,대관령,2022-11-25,1.6,0.6
203,이천,2022-11-25,2.3,1.1
185,고산,2022-11-25,4,2.5
192,진주,2022-11-25,2.6,2.6
152,울산,2022-11-25,2.4,0
221,제천,2022-11-25,2.6,0.3
226,보은,2022-11-25,2.1,0.1
295,남해,2022-11-25,3,0.3
258,보성군,2022-11-25,2.8,0.4
235,보령,2022-11-25,4,3.4
156,광주,2022-11-25,4.5,0.6
216,태백,2022-11-25,2.3,0
262,고흥,2022-11-25,2.5,0.3
140,군산,2022-11-25,3.9,1.9
172,고창,2022-11-25,3.5,0
248,장수,2022-11-25,5.5,1.1
90,속초,2022-11-25,2.3,0.3
119,수원,2022-11-25,3.1,1.6
93,북춘천,2022-11-25,5.3,4.4
95,철원,2022-11-25,7.5,6.1
184,제주,2022-11-25,4.4,1.6
143,대구,2022-11-25,2.9,0
189,서귀포,2022-11-25,4.4,1.6
108,서울,2022-11-25,5,3.1
279,구미,2022-11-25,4.1,0
273,문경,2022-11-25,1.9,0
138,포항,2022-11-25,2.3,0
294,거제,2022-11-25,2.9,0.6
284,거창,2022-11-25,3,0.9
101,춘천,2022-11-25,6,1.4
236,부여,2022-11-25,5.3,2
174,순천,2022-11-25,3.3,0.9
254,순창군,2022-11-25,3.3,0.1
159,부산,2022-11-25,3.8,0
268,진도군,2022-11-25,2.6,1.1
264,함양군,2022-11-25,3.5,0.5
271,봉화,2022-11-25,1.8,0
106,동해,2022-11-25,2.4,0
137,상주,2022-11-25,2.6,0.8
211,인제,2022-11-25,4.9,3.8
251,고창군,2022-11-25,3.4,0.5
127,충주,2022-11-25,3.1,2.6
288,밀양,2022-11-25,2.3,1.4
239,세종,2022-11-25,3.3,0
146,전주,2022-11-25,3.8,0.8
104,북강릉,2022-11-25,2.4,0.1
105,강릉,2022-11-25,2.3,0.3
130,울진,2022-11-25,1.9,0.1
263,의령군,2022-11-25,2.1,0
170,완도,2022-11-25,3.4,1.9
253,김해시,2022-11-25,2.8,0
102,백령도,2022-11-25,6.1,5.1
276,청송군,2022-11-25,4.1,1.6
245,정읍,2022-11-25,3.4,1.3
133,대전,2022-11-25,3,0.1
98,동두천,2022-11-25,7.1,5.8
135,추풍령,2022-11-25,3.5,1.8
188,성산,2022-11-25,4.5,2.8
243,부안,2022-11-25,4.6,0
202,양평,2022-11-25,3.4,2.3
259,강진군,2022-11-25,3.4,0.5
162,통영,2022-11-25,3.3,1.6
281,영천,2022-11-25,2.5,0
257,양산시,2022-11-25,2.8,0.1
169,흑산도,2022-11-25,3.5,0
131,청주,2022-11-25,3.1,0.5
255,북창원,2022-11-25,2.4,0
212,홍천,2022-11-25,3.9,1.5
272,영주,2022-11-25,2.1,0
247,남원,2022-11-25,5,2
266,광양시,2022-11-25,3.4,0
238,금산,2022-11-25,1.6,0
129,서산,2022-11-25,3.9,3
115,울릉도,2022-11-25,4.9,2.1
277,영덕,2022-11-25,2.3,0
146,전주,2022-11-26,2.6,2.6
169,흑산도,2022-11-26,0.6,0.6
285,합천,2022-11-26,0.4,0
101,춘천,2022-11-26,0,1.4
258,보성군,2022-11-26,1.1,0.6
168,여수,2022-11-26,0,0
253,김해시,2022-11-26,0.9,0
201,강화,2022-11-26,0.4,0
263,의령군,2022-11-26,0.9,0.6
271,봉화,2022-11-26,1.3,0.9
232,천안,2022-11-26,0.4,0.4
106,동해,2022-11-26,0,0
129,서산,2022-11-26,0,0
221,제천,2022-11-26,0.6,0.6
156,광주,2022-11-26,1.8,1
155,창원,2022-11-26,0,0
203,이천,2022-11-26,0,0
248,장수,2022-11-26,1.4,1.3
255,북창원,2022-11-26,0.9,0
247,남원,2022-11-26,2.5,0.5
281,영천,2022-11-26,0.5,0
260,장흥,2022-11-26,1.9,0.9
272,영주,2022-11-26,0,0
257,양산시,2022-11-26,0,0
266,광양시,2022-11-26,0,0
288,밀양,2022-11-26,0,0
162,통영,2022-11-26,0.4,0
114,원주,2022-11-26,0.9,0.3
105,강릉,2022-11-26,0,0
121,영월,2022-11-26,0.1,0
170,완도,2022-11-26,1.5,0.8
133,대전,2022-11-26,1.4,1.4
102,백령도,2022-11-26,1,0.8
188,성산,2022-11-26,1.8,0.3
177,홍성,2022-11-26,0,0
239,세종,2022-11-26,1.3,0.9
189,서귀포,2022-11-26,1.8,1.8
93,북춘천,2022-11-26,1.4,1.3
140,군산,2022-11-26,2.1,2.1
138,포항,2022-11-26,0,0
273,문경,2022-11-26,0.6,0.5
284,거창,2022-11-26,2.3,0.9
268,진도군,2022-11-26,1,0.9
236,부여,2022-11-26,0.9,0.5
254,순창군,2022-11-26,2.5,0.3
264,함양군,2022-11-26,2.8,0.5
278,의성,2022-11-26,1.3,0.6
283,경주시,2022-11-26,0,0
165,목포,2022-11-26,1,0.8
119,수원,2022-11-26,0,0
152,울산,2022-11-26,0,0
185,고산,2022-11-26,1.3,1
226,보은,2022-11-26,0.5,0.5
295,남해,2022-11-26,0.1,0
136,안동,2022-11-26,0.9,0.9
127,충주,2022-11-26,0.6,0.6
172,고창,2022-11-26,1.9,0.4
243,부안,2022-11-26,2.8,1.3
135,추풍령,2022-11-26,2.1,2
184,제주,2022-11-26,3.6,3.6
115,울릉도,2022-11-26,1.3,1.1
252,영광군,2022-11-26,1.5,0.4
289,산청,2022-11-26,1.4,0.5
259,강진군,2022-11-26,2,0.3
131,청주,2022-11-26,0.8,0.8
211,인제,2022-11-26,0.4,0.4
279,구미,2022-11-26,2.6,0
244,임실,2022-11-26,2.3,1.5
277,영덕,2022-11-26,0,0
192,진주,2022-11-26,0.9,0
238,금산,2022-11-26,1.9,1.8
217,정선군,2022-11-26,0.3,0.3
212,홍천,2022-11-26,0,0
216,태백,2022-11-26,1,0.3
112,인천,2022-11-26,0,0
100,대관령,2022-11-26,0.1,0.1
90,속초,2022-11-26,0.1,0
235,보령,2022-11-26,1.4,1.1
262,고흥,2022-11-26,0.1,0.1
251,고창군,2022-11-26,1.9,1.5
104,북강릉,2022-11-26,0.1,0.1
108,서울,2022-11-26,0.3,0
202,양평,2022-11-26,0,0
174,순천,2022-11-26,1.3,0
99,파주,2022-11-26,0,0
95,철원,2022-11-26,0,0
261,해남,2022-11-26,1.6,1
137,상주,2022-11-26,1.3,1.1
98,동두천,2022-11-26,0,0
276,청송군,2022-11-26,0,0
159,부산,2022-11-26,0,0
245,정읍,2022-11-26,2.1,0.9
143,대구,2022-11-26,0.8,0.8
294,거제,2022-11-26,0.1,0
130,울진,2022-11-26,0.3,0
236,부여,2022-11-27,2,0
226,보은,2022-11-27,3.6,0
295,남해,2022-11-27,5.3,0
192,진주,2022-11-27,4.9,3.5
93,북춘천,2022-11-27,1.8,0
185,고산,2022-11-27,5.5,2.9
235,보령,2022-11-27,3,1.3
254,순창군,2022-11-27,4,0.1
165,목포,2022-11-27,4.6,1.1
108,서울,2022-11-27,2.4,0.9
136,안동,2022-11-27,2.9,0
119,수원,2022-11-27,2,0.3
261,해남,2022-11-27,4.6,3.3
278,의성,2022-11-27,3.9,0.3
244,임실,2022-11-27,4,1.1
283,경주시,2022-11-27,4,0
152,울산,2022-11-27,3.9,0
184,제주,2022-11-27,5.8,3
264,함양군,2022-11-27,4.3,0
137,상주,2022-11-27,3.5,0.5
174,순천,2022-11-27,4.4,2.4
127,충주,2022-11-27,3.8,1.8
255,북창원,2022-11-27,4.4,0
140,군산,2022-11-27,2.3,0.5
114,원주,2022-11-27,1.9,0.1
162,통영,2022-11-27,4.5,2.6
105,강릉,2022-11-27,3.1,0.8
245,정읍,2022-11-27,3,1
121,영월,2022-11-27,3.1,2
130,울진,2022-11-27,2.9,0.9
104,북강릉,2022-11-27,1.9,0.5
170,완도,2022-11-27,4.6,1.5
99,파주,2022-11-27,2,1.1
102,백령도,2022-11-27,4.1,1.3
203,이천,2022-11-27,4.1,1
188,성산,2022-11-27,4.5,2
98,동두천,2022-11-27,2.1,1.1
177,홍성,2022-11-27,2,0
133,대전,2022-11-27,2.1,0
262,고흥,2022-11-27,4.6,2.6
259,강진군,2022-11-27,4.5,0.1
266,광양시,2022-11-27,4.8,0.3
172,고창,2022-11-27,3.1,0
90,속초,2022-11-27,3.8,2
239,세종,2022-11-27,3.9,0.4
112,인천,2022-11-27,2.6,0.8
159,부산,2022-11-27,4.5,0
212,홍천,2022-11-27,0.9,0
288,밀양,2022-11-27,4.5,2.3
131,청주,2022-11-27,2,0.3
238,금산,2022-11-27,3.3,0.6
260,장흥,2022-11-27,4.6,3.4
272,영주,2022-11-27,3.1,1.1
277,영덕,2022-11-27,3.1,0.5
281,영천,2022-11-27,4.1,0.3
257,양산시,2022-11-27,4.5,0.3
247,남원,2022-11-27,4,1.5
268,진도군,2022-11-27,5,3.3
221,제천,2022-11-27,2.9,0
168,여수,2022-11-27,4.4,0.6
232,천안,2022-11-27,4.4,1.9
101,춘천,2022-11-27,1.6,1.4
129,서산,2022-11-27,2.9,1.9
279,구미,2022-11-27,3.9,0
216,태백,2022-11-27,2.9,0
146,전주,2022-11-27,2.9,0
115,울릉도,2022-11-27,3.4,3
252,영광군,2022-11-27,4,0
201,강화,2022-11-27,3.3,0.9
202,양평,2022-11-27,2.8,0.5
217,정선군,2022-11-27,3,0.3
169,흑산도,2022-11-27,4.3,1.9
285,합천,2022-11-27,4.4,0.3
289,산청,2022-11-27,4.1,0.6
106,동해,2022-11-27,2.3,1.1
284,거창,2022-11-27,4,1.3
258,보성군,2022-11-27,4.5,2.5
211,인제,2022-11-27,2.9,0.5
155,창원,2022-11-27,4.5,0
100,대관령,2022-11-27,2.8,1.5
271,봉화,2022-11-27,3.1,0
189,서귀포,2022-11-27,5.9,2.1
156,광주,2022-11-27,4.3,1.6
273,문경,2022-11-27,3.6,0.1
263,의령군,2022-11-27,4.3,0
248,장수,2022-11-27,4,0.3
143,대구,2022-11-27,3.4,0
294,거제,2022-11-27,4.8,3.1
95,철원,2022-11-27,1.1,0.1
135,추풍령,2022-11-27,3.4,0.8
276,청송군,2022-11-27,3.6,0.1
243,부안,2022-11-27,4.8,0
138,포항,2022-11-27,3.8,0
251,고창군,2022-11-27,3.1,0.3
253,김해시,2022-11-27,4.5,0
130,울진,2022-11-28,6.3,4.4
281,영천,2022-11-28,8.3,6
257,양산시,2022-11-28,8.3,5.8
285,합천,2022-11-28,8,6.9
188,성산,2022-11-28,8.6,5.8
260,장흥,2022-11-28,7.6,4.8
258,보성군,2022-11-28,8.8,3
243,부안,2022-11-28,8.5,3.8
272,영주,2022-11-28,6.1,5.1
238,금산,2022-11-28,7.5,5.5
135,추풍령,2022-11-28,7.5,5.6
247,남원,2022-11-28,7.8,4.9
155,창원,2022-11-28,7.5,5.3
131,청주,2022-11-28,6.5,5.1
156,광주,2022-11-28,7.5,4
277,영덕,2022-11-28,6.6,4
252,영광군,2022-11-28,7.8,2.5
102,백령도,2022-11-28,9.9,8.4
104,북강릉,2022-11-28,7.4,4.8
121,영월,2022-11-28,6.3,4.9
202,양평,2022-11-28,8.4,5
162,통영,2022-11-28,7.8,4.8
170,완도,2022-11-28,7.9,2.9
232,천안,2022-11-28,7.1,6.9
263,의령군,2022-11-28,8.4,4.6
129,서산,2022-11-28,9.1,7.5
105,강릉,2022-11-28,8,4.4
133,대전,2022-11-28,7.3,4.9
203,이천,2022-11-28,8.4,8.3
114,원주,2022-11-28,7.5,5.3
276,청송군,2022-11-28,7.9,1.6
245,정읍,2022-11-28,8.1,4.1
253,김해시,2022-11-28,8.6,6.6
146,전주,2022-11-28,7.1,4.9
259,강진군,2022-11-28,8.5,4.8
99,파주,2022-11-28,9.4,8.8
288,밀양,2022-11-28,8.5,6.8
266,광양시,2022-11-28,7.8,5.1
169,흑산도,2022-11-28,7.1,4
115,울릉도,2022-11-28,6.4,4.4
159,부산,2022-11-28,6.9,4.9
239,세종,2022-11-28,7.1,2.8
255,북창원,2022-11-28,7.9,4.1
271,봉화,2022-11-28,6.1,4.9
108,서울,2022-11-28,8.4,6.4
119,수원,2022-11-28,7.9,6.6
279,구미,2022-11-28,8.6,0
136,안동,2022-11-28,7.1,4.8
216,태백,2022-11-28,6.3,2.6
244,임실,2022-11-28,7.5,4.9
189,서귀포,2022-11-28,9.8,6.8
152,울산,2022-11-28,7.6,4.5
101,춘천,2022-11-28,9.9,1.4
177,홍성,2022-11-28,8.1,5.9
248,장수,2022-11-28,7.5,6.9
211,인제,2022-11-28,7.3,4.9
165,목포,2022-11-28,7.4,5.6
251,고창군,2022-11-28,8.1,4.1
138,포항,2022-11-28,7.3,3.5
283,경주시,2022-11-28,8.1,3
278,의성,2022-11-28,8,5.1
184,제주,2022-11-28,8.9,6.4
261,해남,2022-11-28,7.5,4.5
273,문경,2022-11-28,6.5,4.6
254,순창군,2022-11-28,7.3,3.5
174,순천,2022-11-28,8.3,5.5
236,부여,2022-11-28,7,2.6
143,대구,2022-11-28,7.8,5.4
294,거제,2022-11-28,7.1,6.9
264,함양군,2022-11-28,7.8,3.5
168,여수,2022-11-28,9.4,7.1
185,고산,2022-11-28,9,4.5
201,강화,2022-11-28,9.4,8.8
100,대관령,2022-11-28,7.9,5.4
112,인천,2022-11-28,9.5,7
221,제천,2022-11-28,7.5,4.5
268,진도군,2022-11-28,7.4,4.1
212,홍천,2022-11-28,7.3,5.4
284,거창,2022-11-28,7.4,5.5
90,속초,2022-11-28,8.4,5.8
172,고창,2022-11-28,8,1
106,동해,2022-11-28,7,2.9
226,보은,2022-11-28,8.3,4.9
289,산청,2022-11-28,8.5,6.6
140,군산,2022-11-28,7.8,3.3
137,상주,2022-11-28,7.9,5.8
217,정선군,2022-11-28,6.1,4
93,북춘천,2022-11-28,9.5,7.6
192,진주,2022-11-28,8,7.6
235,보령,2022-11-28,9,7.4
95,철원,2022-11-28,8.3,8
295,남해,2022-11-28,8.6,7.8
127,충주,2022-11-28,7.5,6.1
262,고흥,2022-11-28,9.1,6.6
98,동두천,2022-11-29,10,6.9
283,경주시,2022-11-29,9,5.9
281,영천,2022-11-29,9.6,7.5
279,구미,2022-11-29,10,0
295,남해,2022-11-29,9.1,8.8
90,속초,2022-11-29,9,5
285,합천,2022-11-29,9.4,7.9
93,북춘천,2022-11-29,9,4.8
95,철원,2022-11-29,9.4,6.6
284,거창,2022-11-29,9.8,7.6
177,홍성,2022-11-29,9.5,7.8
221,제천,2022-11-29,9.6,1.4
273,문경,2022-11-29,8.6,5.3
266,광양시,2022-11-29,9.6,6.1
252,영광군,2022-11-29,9.9,2.8
119,수원,2022-11-29,9.1,6
258,보성군,2022-11-29,9,5.8
251,고창군,2022-11-29,9.8,8.4
131,청주,2022-11-29,8.4,7
276,청송군,2022-11-29,9.6,4.9
127,충주,2022-11-29,9.6,8.3
155,창원,2022-11-29,9.8,8.6
289,산청,2022-11-29,10,8
188,성산,2022-11-29,8.9,6.4
172,고창,2022-11-29,9.9,1.9
165,목포,2022-11-29,9.6,9.1
138,포항,2022-11-29,9.8,7.8
239,세종,2022-11-29,9.3,2.9
203,이천,2022-11-29,9.6,6.3
248,장수,2022-11-29,9.9,6.3
