question_id,title,tags,view_count,answer_count,score,is_answered,creation_date,owner_type,link,year_month
76164731,How to output the intermediate steps of a langchain agent when max_tokens for an OpenAI model is breached?,agent|openai-api|langchain|py-langchain,3103,0,0,False,2023-05-03 22:57:37,registered,https://stackoverflow.com/questions/76164731/how-to-output-the-intermediate-steps-of-a-langchain-agent-when-max-tokens-for-an,2023-05
76162470,OpenAI Chat Completions API error: &quot;Request failed with status code 400&quot;,node.js|openai-api|chatgpt-api,2603,1,1,True,2023-05-03 18:48:16,registered,https://stackoverflow.com/questions/76162470/openai-chat-completions-api-error-request-failed-with-status-code-400,2023-05
76160057,OpenAI Chat Completions API: How do I customize answers from GPT-3.5 or GPT-4 models if I can&#39;t fine-tune them?,openai-api|chatgpt-api|gpt-4,2421,2,3,True,2023-05-03 11:27:37,registered,https://stackoverflow.com/questions/76160057/openai-chat-completions-api-how-do-i-customize-answers-from-gpt-3-5-or-gpt-4-mo,2023-05
76158570,Break list of words into whole word chunks under a max token size,python|openai-api,1052,1,1,True,2023-05-03 05:20:26,registered,https://stackoverflow.com/questions/76158570/break-list-of-words-into-whole-word-chunks-under-a-max-token-size,2023-05
76156834,How can i change the actual output to be in another languages in Langchain (like German or France) with a local files and simlary search?,openai-api|langchain|py-langchain,1427,0,0,False,2023-05-03 01:11:51,registered,https://stackoverflow.com/questions/76156834/how-can-i-change-the-actual-output-to-be-in-another-languages-in-langchain-like,2023-05
76155425,How can I use GPU in GPTVectorStoreIndex,openai-api|llama-index,1393,1,2,True,2023-05-02 22:34:01,registered,https://stackoverflow.com/questions/76155425/how-can-i-use-gpu-in-gptvectorstoreindex,2023-05
76154923,Creating ChatBot from custom Knowledge Base using ChatGPT,chatbot|azure-cognitive-services|openai-api|azure-openai,2074,1,3,True,2023-05-02 21:38:38,registered,https://stackoverflow.com/questions/76154923/creating-chatbot-from-custom-knowledge-base-using-chatgpt,2023-05
76154305,"You exceeded your current quota, please check your plan and billing details with new ChatGPT account?",openai-api|chatgpt-api,15571,2,2,True,2023-05-02 20:15:53,registered,https://stackoverflow.com/questions/76154305/you-exceeded-your-current-quota-please-check-your-plan-and-billing-details-with,2023-05
76153016,gpt chatbot not working after using open ai imports and langchain,python|window|openai-api|gpt-3|langchain,7962,2,1,True,2023-05-02 17:24:15,registered,https://stackoverflow.com/questions/76153016/gpt-chatbot-not-working-after-using-open-ai-imports-and-langchain,2023-05
76148267,OpenAI API &quot;AuthenticationError No API key provided&quot; when switching to internalConsole in VS Code launch.json,python|visual-studio-code|vscode-debugger|openai-api,8173,1,2,True,2023-05-02 00:49:36,registered,https://stackoverflow.com/questions/76148267/openai-api-authenticationerror-no-api-key-provided-when-switching-to-internalc,2023-05
76146349,LangChain losing context and timing out when using memory with agent,javascript|nestjs|openai-api|langchain,2474,0,4,False,2023-05-01 19:53:30,registered,https://stackoverflow.com/questions/76146349/langchain-losing-context-and-timing-out-when-using-memory-with-agent,2023-05
76145131,How to make my GPT bot answer questions using the data from a database?,chatbot|openai-api|chatgpt-api|langchain,4319,1,1,False,2023-05-01 15:36:32,registered,https://stackoverflow.com/questions/76145131/how-to-make-my-gpt-bot-answer-questions-using-the-data-from-a-database,2023-05
76142673,formatting of chat gpt responses,javascript|reactjs|formatting|openai-api|chatgpt-api,34319,4,6,True,2023-05-01 02:40:41,registered,https://stackoverflow.com/questions/76142673/formatting-of-chat-gpt-responses,2023-05
76142362,OpenAI fine tuning for classification alternative,python|openai-api,610,1,0,False,2023-05-01 01:35:33,registered,https://stackoverflow.com/questions/76142362/openai-fine-tuning-for-classification-alternative,2023-05
76139485,How to support SSE with API Gateway in AWS while maintaining an external authentication layer in FastAPI application?,amazon-web-services|aws-api-gateway|amazon-eks|server-sent-events|openai-api,9100,2,7,True,2023-04-30 13:05:17,registered,https://stackoverflow.com/questions/76139485/how-to-support-sse-with-api-gateway-in-aws-while-maintaining-an-external-authent,2023-04
76139203,using openai to call openai.Completion.create the response is shorter than what chatgpt returns,response|openai-api|short,3500,1,0,True,2023-04-30 10:37:48,registered,https://stackoverflow.com/questions/76139203/using-openai-to-call-openai-completion-create-the-response-is-shorter-than-what,2023-04
76138660,problem with running OpenAI Cookbook&#39;s chatbot,python|streamlit|openai-api|gpt-3|chatgpt-api,223,2,-1,True,2023-04-30 07:05:30,registered,https://stackoverflow.com/questions/76138660/problem-with-running-openai-cookbooks-chatbot,2023-04
76137987,OpenAI Completion Stream with Node.js and Express.js,node.js|express|sockets|events|openai-api,17514,2,10,True,2023-04-30 04:15:47,registered,https://stackoverflow.com/questions/76137987/openai-completion-stream-with-node-js-and-express-js,2023-04
76137110,OpenAI Whisper hangs/freezes on some audio files,speech-recognition|torch|openai-api|openai-whisper,2960,2,1,True,2023-04-30 00:49:49,registered,https://stackoverflow.com/questions/76137110/openai-whisper-hangs-freezes-on-some-audio-files,2023-04
76133067,OpenAI Chat Completions API error: &quot;Invalid URL (POST /v1/engines/gpt-3.5-turbo/chat/completions)&quot; (migrating GPT-3 to GPT-3.5 API),python-3.x|chatbot|openai-api|chatgpt-api,1644,1,0,True,2023-04-29 05:27:37,registered,https://stackoverflow.com/questions/76133067/openai-chat-completions-api-error-invalid-url-post-v1-engines-gpt-3-5-turbo,2023-04
76130487,How does importing module functions work when using npm in Svelte?,javascript|npm|module|svelte|openai-api,195,1,-1,True,2023-04-28 23:15:49,registered,https://stackoverflow.com/questions/76130487/how-does-importing-module-functions-work-when-using-npm-in-svelte,2023-04
76127954,No response from .NET OpenAI API Betalgo.OpenAI,c#|.net|openai-api,1209,1,0,True,2023-04-28 18:02:39,registered,https://stackoverflow.com/questions/76127954/no-response-from-net-openai-api-betalgo-openai,2023-04
76125712,"OpenAI Stream response, not working as expected",node.js|express|openai-api,2989,1,-2,True,2023-04-28 10:39:02,registered,https://stackoverflow.com/questions/76125712/openai-stream-response-not-working-as-expected,2023-04
76120502,Deploying an application that uses an Open AI key,python|github|streamlit|openai-api,1967,2,-3,True,2023-04-27 21:35:24,registered,https://stackoverflow.com/questions/76120502/deploying-an-application-that-uses-an-open-ai-key,2023-04
76112949,ChatCompletion function gone from openai module,python|module|openai-api|chatgpt-api,3319,3,0,False,2023-04-27 01:12:57,registered,https://stackoverflow.com/questions/76112949/chatcompletion-function-gone-from-openai-module,2023-04
76110329,Iterating over LLM models does not work in LangChain,python|openai-api|huggingface|langchain,5511,2,3,False,2023-04-26 20:43:51,registered,https://stackoverflow.com/questions/76110329/iterating-over-llm-models-does-not-work-in-langchain,2023-04
76110114,Fix for Google-served ads on screens with replicated content,admob|openai-api|chatgpt-api,1107,1,4,True,2023-04-26 20:17:44,registered,https://stackoverflow.com/questions/76110114/fix-for-google-served-ads-on-screens-with-replicated-content,2023-04
76109353,how to avoid automatic grammar correction in whisper openai,speech-recognition|openai-api|transcription|openai-whisper,673,0,1,False,2023-04-26 18:46:41,registered,https://stackoverflow.com/questions/76109353/how-to-avoid-automatic-grammar-correction-in-whisper-openai,2023-04
76107739,How to add memory to create_csv_agent in langchain?,python-3.x|openai-api|langchain,2858,1,1,False,2023-04-26 15:22:36,registered,https://stackoverflow.com/questions/76107739/how-to-add-memory-to-create-csv-agent-in-langchain,2023-04
76105429,How to create a &quot;memory&quot; using an array of messages (Open AI API),python|openai-api,1679,1,0,False,2023-04-26 06:07:40,registered,https://stackoverflow.com/questions/76105429/how-to-create-a-memory-using-an-array-of-messages-open-ai-api,2023-04
76104878,whisper api from a recorded audio blob,node.js|reactjs|openai-api|recorder|openai-whisper,4450,1,5,True,2023-04-26 04:46:48,registered,https://stackoverflow.com/questions/76104878/whisper-api-from-a-recorded-audio-blob,2023-04
76103482,Firebase cloud functions errors: CORS and Unhandled error TypeError: openai is not a constructor at GPT,node.js|reactjs|firebase|google-cloud-functions|openai-api,398,1,0,False,2023-04-26 01:28:41,registered,https://stackoverflow.com/questions/76103482/firebase-cloud-functions-errors-cors-and-unhandled-error-typeerror-openai-is-n,2023-04
76101760,LlamaIndex with ChatGPT taking too long to retrieve answers,python|openai-api|chatgpt-api|llama-index,4252,1,6,True,2023-04-25 22:34:11,registered,https://stackoverflow.com/questions/76101760/llamaindex-with-chatgpt-taking-too-long-to-retrieve-answers,2023-04
76100160,Llama_index index.query returns proper response when .py file is run via CLI but return &quot;None&quot; when used with (Django)api call,python|django|nonetype|openai-api|llama-index,860,0,1,False,2023-04-25 19:28:08,registered,https://stackoverflow.com/questions/76100160/llama-index-index-query-returns-proper-response-when-py-file-is-run-via-cli-but,2023-04
76100086,OpenAI Chat Completions API: Why am I not getting a response if the stream parameter is set to false?,php|openai-api|chatgpt-api,3246,1,0,True,2023-04-25 19:19:53,registered,https://stackoverflow.com/questions/76100086/openai-chat-completions-api-why-am-i-not-getting-a-response-if-the-stream-param,2023-04
76098432,How to use StuffDocumentsChain with ConversationChain in LangChain?,typescript|artificial-intelligence|openai-api|langchain,2604,0,5,False,2023-04-25 16:05:39,registered,https://stackoverflow.com/questions/76098432/how-to-use-stuffdocumentschain-with-conversationchain-in-langchain,2023-04
76097111,Multiturn conversation + nested dialog Bot with Langchain and OpenAI,bots|openai-api|langchain,761,1,4,True,2023-04-25 10:34:04,registered,https://stackoverflow.com/questions/76097111/multiturn-conversation-nested-dialog-bot-with-langchain-and-openai,2023-04
76094865,OpenAI API: How to count tokens before API request,r|nlp|openai-api,4073,2,2,True,2023-04-25 03:10:06,registered,https://stackoverflow.com/questions/76094865/openai-api-how-to-count-tokens-before-api-request,2023-04
76091454,How can I improve my ChatGPT API prompts?,prompt|openai-api|gpt-3|chatgpt-api|gpt-4,901,0,0,False,2023-04-24 20:37:33,registered,https://stackoverflow.com/questions/76091454/how-can-i-improve-my-chatgpt-api-prompts,2023-04
76089813,Pinecone Error when connecting with OpenAi: MaxRetryError,python|openai-api|langchain,3376,3,1,True,2023-04-24 17:04:44,registered,https://stackoverflow.com/questions/76089813/pinecone-error-when-connecting-with-openai-maxretryerror,2023-04
76088696,Azure Open AI Studio uploading Help Guide for data,openai-api|chatgpt-api|azure-openai|azure-ai,913,1,4,False,2023-04-24 14:00:54,registered,https://stackoverflow.com/questions/76088696/azure-open-ai-studio-uploading-help-guide-for-data,2023-04
76085246,"How to generate text to speech from a live-updating, OpenAI data stream",node.js|text-to-speech|audio-streaming|server-sent-events|openai-api,2679,1,1,False,2023-04-23 22:52:00,registered,https://stackoverflow.com/questions/76085246/how-to-generate-text-to-speech-from-a-live-updating-openai-data-stream,2023-04
76085064,Langchain gpt-3.5-turbo models reads files - problem,python|openai-api|langchain,2328,2,3,False,2023-04-23 22:16:49,registered,https://stackoverflow.com/questions/76085064/langchain-gpt-3-5-turbo-models-reads-files-problem,2023-04
76084296,OpenAI Chat Completions API error: &quot;Invalid URL (POST /v1/engines/gpt-3.5-turbo/chat/completions)&quot;,python|python-3.x|openai-api|chatgpt-api,2072,1,1,True,2023-04-23 19:21:27,registered,https://stackoverflow.com/questions/76084296/openai-chat-completions-api-error-invalid-url-post-v1-engines-gpt-3-5-turbo,2023-04
76083458,Send a file to OpenAI API without accessing the file system,javascript|node.js|file-upload|stream|openai-api,2330,1,1,True,2023-04-23 15:37:19,registered,https://stackoverflow.com/questions/76083458/send-a-file-to-openai-api-without-accessing-the-file-system,2023-04
76080653,I am not able to get response printed back to text area,javascript|openai-api|chatgpt-api,188,1,0,True,2023-04-23 01:16:18,registered,https://stackoverflow.com/questions/76080653/i-am-not-able-to-get-response-printed-back-to-text-area,2023-04
76080243,What is the correct way to send a long string by an HTTP stream in ExpressJS/NestJS?,node.js|express|http|openai-api|http-streaming,2303,1,0,True,2023-04-22 23:48:30,registered,https://stackoverflow.com/questions/76080243/what-is-the-correct-way-to-send-a-long-string-by-an-http-stream-in-expressjs-nes,2023-04
76077766,Refer to specific files using LangChain &amp; Question-Answering about differences/comparisons,openai-api|langchain|py-langchain,1107,0,6,False,2023-04-22 11:39:54,registered,https://stackoverflow.com/questions/76077766/refer-to-specific-files-using-langchain-question-answering-about-differences-c,2023-04
76077652,Custom langchain tool not completing agent pipeline,python|openai-api|langchain,2856,1,0,False,2023-04-22 10:54:23,registered,https://stackoverflow.com/questions/76077652/custom-langchain-tool-not-completing-agent-pipeline,2023-04
76076841,OpenAI API reruning more than asked for,php|openai-api,57,0,0,False,2023-04-22 06:34:45,registered,https://stackoverflow.com/questions/76076841/openai-api-reruning-more-than-asked-for,2023-04
76074574,Summarizer PDF with langchain isn&#39;t working when run on multiple PDFs at once,python|word-embedding|openai-api|chatgpt-api|langchain,2266,1,1,False,2023-04-22 00:23:44,registered,https://stackoverflow.com/questions/76074574/summarizer-pdf-with-langchain-isnt-working-when-run-on-multiple-pdfs-at-once,2023-04
